index,step,contribution_count,usage_event_count,active_creator_count,active_investor_count,active_user_count,total_fee_distributed,cumulative_fee_distributed,creator_wealth_gini,investor_mean_roi,mean_creator_satisfaction,mean_investor_satisfaction,mean_user_satisfaction,creator_churned_count,investor_churned_count,user_churned_count,core_research_contribution_count,funding_contribution_count,supporting_contribution_count,total_reward_core_research,total_reward_funding,total_reward_supporting,total_income_creators,total_income_investors,total_income_users,role_income_share_creators,role_income_share_investors,role_income_share_users,run_id,rep,scenario_name,creator_base_contribution_probability,user_usage_probability,gas_fee_share_rate,funding_split_fraction,tracing_accuracy,default_derivative_split,supporting_derivative_split,core_research_base_royalty_share,funding_base_royalty_share,supporting_base_royalty_share,aspiration_income_per_step,satisfaction_logistic_k,satisfaction_churn_threshold,satisfaction_churn_window
226,227,440,0,0,0,0,0.0,5.864000000000004,0.36648681174082354,0.0037149444444444396,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,350,90,0,2.52055,3.3434499999999963,0.0,2.52055,3.3434499999999963,0.0,0.4298345839017732,0.5701654160982255,0.0,29,5,high_investor_share,0.3,0.6,0.008,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
227,228,440,0,0,0,0,0.0,5.864000000000004,0.36648681174082354,0.0037149444444444396,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,350,90,0,2.52055,3.3434499999999963,0.0,2.52055,3.3434499999999963,0.0,0.4298345839017732,0.5701654160982255,0.0,29,5,high_investor_share,0.3,0.6,0.008,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
228,229,440,0,0,0,0,0.0,5.864000000000004,0.36648681174082354,0.0037149444444444396,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,350,90,0,2.52055,3.3434499999999963,0.0,2.52055,3.3434499999999963,0.0,0.4298345839017732,0.5701654160982255,0.0,29,5,high_investor_share,0.3,0.6,0.008,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
229,230,440,0,0,0,0,0.0,5.864000000000004,0.36648681174082354,0.0037149444444444396,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,350,90,0,2.52055,3.3434499999999963,0.0,2.52055,3.3434499999999963,0.0,0.4298345839017732,0.5701654160982255,0.0,29,5,high_investor_share,0.3,0.6,0.008,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
230,231,440,0,0,0,0,0.0,5.864000000000004,0.36648681174082354,0.0037149444444444396,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,350,90,0,2.52055,3.3434499999999963,0.0,2.52055,3.3434499999999963,0.0,0.4298345839017732,0.5701654160982255,0.0,29,5,high_investor_share,0.3,0.6,0.008,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
231,232,440,0,0,0,0,0.0,5.864000000000004,0.36648681174082354,0.0037149444444444396,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,350,90,0,2.52055,3.3434499999999963,0.0,2.52055,3.3434499999999963,0.0,0.4298345839017732,0.5701654160982255,0.0,29,5,high_investor_share,0.3,0.6,0.008,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
232,233,440,0,0,0,0,0.0,5.864000000000004,0.36648681174082354,0.0037149444444444396,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,350,90,0,2.52055,3.3434499999999963,0.0,2.52055,3.3434499999999963,0.0,0.4298345839017732,0.5701654160982255,0.0,29,5,high_investor_share,0.3,0.6,0.008,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
233,234,440,0,0,0,0,0.0,5.864000000000004,0.36648681174082354,0.0037149444444444396,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,350,90,0,2.52055,3.3434499999999963,0.0,2.52055,3.3434499999999963,0.0,0.4298345839017732,0.5701654160982255,0.0,29,5,high_investor_share,0.3,0.6,0.008,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
234,235,440,0,0,0,0,0.0,5.864000000000004,0.36648681174082354,0.0037149444444444396,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,350,90,0,2.52055,3.3434499999999963,0.0,2.52055,3.3434499999999963,0.0,0.4298345839017732,0.5701654160982255,0.0,29,5,high_investor_share,0.3,0.6,0.008,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
235,236,440,0,0,0,0,0.0,5.864000000000004,0.36648681174082354,0.0037149444444444396,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,350,90,0,2.52055,3.3434499999999963,0.0,2.52055,3.3434499999999963,0.0,0.4298345839017732,0.5701654160982255,0.0,29,5,high_investor_share,0.3,0.6,0.008,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
236,237,440,0,0,0,0,0.0,5.864000000000004,0.36648681174082354,0.0037149444444444396,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,350,90,0,2.52055,3.3434499999999963,0.0,2.52055,3.3434499999999963,0.0,0.4298345839017732,0.5701654160982255,0.0,29,5,high_investor_share,0.3,0.6,0.008,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
237,238,440,0,0,0,0,0.0,5.864000000000004,0.36648681174082354,0.0037149444444444396,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,350,90,0,2.52055,3.3434499999999963,0.0,2.52055,3.3434499999999963,0.0,0.4298345839017732,0.5701654160982255,0.0,29,5,high_investor_share,0.3,0.6,0.008,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
238,239,440,0,0,0,0,0.0,5.864000000000004,0.36648681174082354,0.0037149444444444396,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,350,90,0,2.52055,3.3434499999999963,0.0,2.52055,3.3434499999999963,0.0,0.4298345839017732,0.5701654160982255,0.0,29,5,high_investor_share,0.3,0.6,0.008,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
239,240,440,0,0,0,0,0.0,5.864000000000004,0.36648681174082354,0.0037149444444444396,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,350,90,0,2.52055,3.3434499999999963,0.0,2.52055,3.3434499999999963,0.0,0.4298345839017732,0.5701654160982255,0.0,29,5,high_investor_share,0.3,0.6,0.008,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
0,1,18,42,30,6,60,0.33600000000000024,0.33600000000000024,0.782384176290986,0.0014150000000000002,0.29820324596178704,0.4052851628694804,0.18242552380635635,0,0,0,12,6,0,0.2511000000000001,0.08489999999999999,0.0,0.2511000000000001,0.08489999999999999,0.0,0.7473214285714284,0.2526785714285712,0.0,30,6,high_investor_share,0.3,0.6,0.008,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
1,2,33,31,30,6,60,0.24800000000000016,0.5840000000000004,0.6992100291945733,0.0016316666666666667,0.2482002623667427,0.4747558867540509,0.18242552380635635,0,0,0,21,12,0,0.38820000000000027,0.19580000000000003,0.0,0.38820000000000027,0.19580000000000003,0.0,0.6647260273972603,0.33527397260273956,0.0,30,6,high_investor_share,0.3,0.6,0.008,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
2,3,49,42,30,6,60,0.33600000000000024,0.9200000000000007,0.64567093667666,0.0020536111111111115,0.2606514336029735,0.6575894111929449,0.18242552380635635,0,0,0,31,18,0,0.5503500000000004,0.3696499999999998,0.0,0.5503500000000004,0.3696499999999998,0.0,0.5982065217391305,0.40179347826086903,0.0,30,6,high_investor_share,0.3,0.6,0.008,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
3,4,63,30,30,6,60,0.24000000000000016,1.1600000000000008,0.5907771394012697,0.0020775000000000004,0.23241673651295272,0.5271286964851415,0.18242552380635635,0,0,0,39,24,0,0.6614000000000007,0.4985999999999997,0.0,0.6614000000000007,0.4985999999999997,0.0,0.5701724137931036,0.429827586206896,0.0,30,6,high_investor_share,0.3,0.6,0.008,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
4,5,80,40,30,6,60,0.32000000000000023,1.480000000000001,0.5439725018413946,0.002218000000000001,0.25336120164101694,0.5921377083520584,0.18242552380635635,0,0,0,50,30,0,0.8146000000000012,0.6653999999999988,0.0,0.8146000000000012,0.6653999999999988,0.0,0.5504054054054058,0.44959459459459344,0.0,30,6,high_investor_share,0.3,0.6,0.008,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
5,6,95,34,30,6,60,0.2720000000000002,1.7520000000000013,0.49915733292925735,0.0021169097222222227,0.26320431019304685,0.4358512260982054,0.18242552380635635,0,0,0,59,36,0,0.9899125000000017,0.7620874999999976,0.0,0.9899125000000017,0.7620874999999976,0.0,0.565018550228311,0.4349814497716878,0.0,30,6,high_investor_share,0.3,0.6,0.008,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
6,7,112,33,30,6,60,0.2640000000000002,2.0160000000000013,0.48038302454690385,0.0021928273809523817,0.23203471892279653,0.5963409925082243,0.18242552380635635,0,0,0,70,42,0,1.0950125000000017,0.9209874999999972,0.0,1.0950125000000017,0.9209874999999972,0.0,0.5431609623015878,0.456839037698411,0.0,30,6,high_investor_share,0.3,0.6,0.008,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
7,8,128,38,30,6,60,0.3040000000000002,2.3200000000000016,0.4627596858969878,0.002225598958333334,0.2566505269109258,0.579745678511184,0.18242552380635635,0,0,0,80,48,0,1.2517125000000013,1.068287499999997,0.0,1.2517125000000013,1.068287499999997,0.0,0.5395312500000002,0.4604687499999984,0.0,30,6,high_investor_share,0.3,0.6,0.008,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
8,9,147,39,30,6,60,0.3120000000000002,2.632000000000002,0.4576763485477182,0.00222976851851852,0.267133107827693,0.5457296505136443,0.18242552380635635,0,0,0,93,54,0,1.4279250000000017,1.2040749999999962,0.0,1.4279250000000017,1.2040749999999962,0.0,0.5425246960486325,0.45747530395136604,0.0,30,6,high_investor_share,0.3,0.6,0.008,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
9,10,160,38,30,6,60,0.3040000000000002,2.936000000000002,0.45341748060710074,0.002295375000000001,0.24219726331517918,0.6352961963037353,0.18242552380635635,0,0,0,100,60,0,1.5587750000000016,1.3772249999999964,0.0,1.5587750000000016,1.3772249999999964,0.0,0.5309179155313353,0.4690820844686633,0.0,30,6,high_investor_share,0.3,0.6,0.008,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
10,11,173,34,30,6,60,0.2720000000000002,3.2080000000000024,0.4402379676593,0.0022803598484848493,0.24795425118749742,0.5215464715917872,0.18242552380635635,0,0,0,107,66,0,1.7029625000000015,1.5050374999999965,0.0,1.7029625000000015,1.5050374999999965,0.0,0.5308486596009976,0.469151340399001,0.0,30,6,high_investor_share,0.3,0.6,0.008,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
11,12,190,42,30,6,60,0.33600000000000024,3.5440000000000027,0.41647228820800497,0.0023350347222222227,0.2553383211190441,0.6406324212052064,0.18242552380635635,0,0,0,118,72,0,1.8627750000000014,1.6812249999999962,0.0,1.8627750000000014,1.6812249999999962,0.0,0.5256137133182844,0.4743862866817141,0.0,30,6,high_investor_share,0.3,0.6,0.008,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
12,13,205,37,30,6,60,0.2960000000000002,3.840000000000003,0.4149358698987422,0.002311698717948718,0.2651817033871346,0.5087150025374999,0.18242552380635635,0,0,0,127,78,0,2.036875000000002,1.8031249999999956,0.0,2.036875000000002,1.8031249999999956,0.0,0.5304361979166667,0.4695638020833318,0.0,30,6,high_investor_share,0.3,0.6,0.008,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
13,14,218,34,30,6,60,0.2720000000000002,4.112000000000003,0.4066638997292631,0.002313735119047619,0.2427833037951865,0.5589638511885746,0.18242552380635635,0,0,0,134,84,0,2.168462500000002,1.9435374999999953,0.0,2.168462500000002,1.9435374999999953,0.0,0.5273498297665371,0.47265017023346156,0.0,30,6,high_investor_share,0.3,0.6,0.008,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
14,15,236,32,30,6,60,0.25600000000000017,4.368000000000003,0.4029033523299299,0.002291958333333333,0.24523608973256456,0.4904211307062875,0.18242552380635635,0,0,0,146,90,0,2.3052375000000014,2.062762499999994,0.0,2.3052375000000014,2.062762499999994,0.0,0.5277558379120879,0.4722441620879104,0.0,30,6,high_investor_share,0.3,0.6,0.008,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
15,16,244,33,30,6,60,0.2640000000000002,4.632000000000003,0.40078744481108375,0.002448652777777777,0.23756835681005176,0.559307366921182,0.18242552380635635,0,0,0,154,90,0,2.428212500000001,2.2037874999999945,0.0,2.428212500000001,2.2037874999999945,0.0,0.5242254965457684,0.4757745034542299,0.0,30,6,high_investor_share,0.3,0.6,0.008,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
16,17,255,35,30,6,60,0.2800000000000002,4.9120000000000035,0.3983262274632453,0.002633430555555555,0.2319814669477344,0.6278462176669598,0.18242552380635635,0,0,0,165,90,0,2.5419125,2.3700874999999932,0.0,2.5419125,2.3700874999999932,0.0,0.5174903298045599,0.482509670195438,0.0,30,6,high_investor_share,0.3,0.6,0.008,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
17,18,263,37,30,6,60,0.2960000000000002,5.208000000000004,0.38534923445997715,0.0028378888888888876,0.23144126922768438,0.675034929424851,0.18242552380635635,0,0,0,173,90,0,2.653899999999999,2.5540999999999943,0.0,2.653899999999999,2.5540999999999943,0.0,0.5095814132104449,0.4904185867895531,0.0,30,6,high_investor_share,0.3,0.6,0.008,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
18,19,269,36,30,6,60,0.2880000000000002,5.496000000000004,0.3718855610192222,0.002999722222222221,0.24916559866524654,0.5631291590550886,0.18242552380635635,0,0,0,179,90,0,2.7962499999999975,2.699749999999995,0.0,2.7962499999999975,2.699749999999995,0.0,0.508779112081513,0.4912208879184849,0.0,30,6,high_investor_share,0.3,0.6,0.008,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
19,20,276,32,30,6,0,0.25600000000000017,5.752000000000004,0.3667112085168558,0.0031274305555555534,0.24712876972259823,0.48531646997135963,0.18242552380635635,0,0,60,186,90,0,2.9373124999999956,2.814687499999997,0.0,2.9373124999999956,2.814687499999997,0.0,0.5106593358831699,0.4893406641168281,0.0,30,6,high_investor_share,0.3,0.6,0.008,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
20,21,289,0,30,6,0,0.0,5.752000000000004,0.3667112085168558,0.0031274305555555534,0.18242552380635635,0.18242552380635635,0.18242552380635635,0,0,60,199,90,0,2.9373124999999956,2.814687499999997,0.0,2.9373124999999956,2.814687499999997,0.0,0.5106593358831699,0.4893406641168281,0.0,30,6,high_investor_share,0.3,0.6,0.008,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
21,22,295,0,30,6,0,0.0,5.752000000000004,0.3667112085168558,0.0031274305555555534,0.18242552380635635,0.18242552380635635,0.18242552380635635,0,0,60,205,90,0,2.9373124999999956,2.814687499999997,0.0,2.9373124999999956,2.814687499999997,0.0,0.5106593358831699,0.4893406641168281,0.0,30,6,high_investor_share,0.3,0.6,0.008,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
22,23,305,0,30,6,0,0.0,5.752000000000004,0.3667112085168558,0.0031274305555555534,0.18242552380635635,0.18242552380635635,0.18242552380635635,0,0,60,215,90,0,2.9373124999999956,2.814687499999997,0.0,2.9373124999999956,2.814687499999997,0.0,0.5106593358831699,0.4893406641168281,0.0,30,6,high_investor_share,0.3,0.6,0.008,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
23,24,314,0,30,6,0,0.0,5.752000000000004,0.3667112085168558,0.0031274305555555534,0.18242552380635635,0.18242552380635635,0.18242552380635635,0,0,60,224,90,0,2.9373124999999956,2.814687499999997,0.0,2.9373124999999956,2.814687499999997,0.0,0.5106593358831699,0.4893406641168281,0.0,30,6,high_investor_share,0.3,0.6,0.008,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
24,25,323,0,30,6,0,0.0,5.752000000000004,0.3667112085168558,0.0031274305555555534,0.18242552380635635,0.18242552380635635,0.18242552380635635,0,0,60,233,90,0,2.9373124999999956,2.814687499999997,0.0,2.9373124999999956,2.814687499999997,0.0,0.5106593358831699,0.4893406641168281,0.0,30,6,high_investor_share,0.3,0.6,0.008,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
25,26,330,0,30,6,0,0.0,5.752000000000004,0.3667112085168558,0.0031274305555555534,0.18242552380635635,0.18242552380635635,0.18242552380635635,0,0,60,240,90,0,2.9373124999999956,2.814687499999997,0.0,2.9373124999999956,2.814687499999997,0.0,0.5106593358831699,0.4893406641168281,0.0,30,6,high_investor_share,0.3,0.6,0.008,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
26,27,338,0,30,6,0,0.0,5.752000000000004,0.3667112085168558,0.0031274305555555534,0.18242552380635635,0.18242552380635635,0.18242552380635635,0,0,60,248,90,0,2.9373124999999956,2.814687499999997,0.0,2.9373124999999956,2.814687499999997,0.0,0.5106593358831699,0.4893406641168281,0.0,30,6,high_investor_share,0.3,0.6,0.008,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
27,28,345,0,30,6,0,0.0,5.752000000000004,0.3667112085168558,0.0031274305555555534,0.18242552380635635,0.18242552380635635,0.18242552380635635,0,0,60,255,90,0,2.9373124999999956,2.814687499999997,0.0,2.9373124999999956,2.814687499999997,0.0,0.5106593358831699,0.4893406641168281,0.0,30,6,high_investor_share,0.3,0.6,0.008,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
28,29,352,0,30,6,0,0.0,5.752000000000004,0.3667112085168558,0.0031274305555555534,0.18242552380635635,0.18242552380635635,0.18242552380635635,0,0,60,262,90,0,2.9373124999999956,2.814687499999997,0.0,2.9373124999999956,2.814687499999997,0.0,0.5106593358831699,0.4893406641168281,0.0,30,6,high_investor_share,0.3,0.6,0.008,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
29,30,359,0,30,6,0,0.0,5.752000000000004,0.3667112085168558,0.0031274305555555534,0.18242552380635635,0.18242552380635635,0.18242552380635635,0,0,60,269,90,0,2.9373124999999956,2.814687499999997,0.0,2.9373124999999956,2.814687499999997,0.0,0.5106593358831699,0.4893406641168281,0.0,30,6,high_investor_share,0.3,0.6,0.008,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
30,31,366,0,30,6,0,0.0,5.752000000000004,0.3667112085168558,0.0031274305555555534,0.18242552380635635,0.18242552380635635,0.18242552380635635,0,0,60,276,90,0,2.9373124999999956,2.814687499999997,0.0,2.9373124999999956,2.814687499999997,0.0,0.5106593358831699,0.4893406641168281,0.0,30,6,high_investor_share,0.3,0.6,0.008,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
31,32,374,0,30,6,0,0.0,5.752000000000004,0.3667112085168558,0.0031274305555555534,0.18242552380635635,0.18242552380635635,0.18242552380635635,0,0,60,284,90,0,2.9373124999999956,2.814687499999997,0.0,2.9373124999999956,2.814687499999997,0.0,0.5106593358831699,0.4893406641168281,0.0,30,6,high_investor_share,0.3,0.6,0.008,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
32,33,386,0,30,6,0,0.0,5.752000000000004,0.3667112085168558,0.0031274305555555534,0.18242552380635635,0.18242552380635635,0.18242552380635635,0,0,60,296,90,0,2.9373124999999956,2.814687499999997,0.0,2.9373124999999956,2.814687499999997,0.0,0.5106593358831699,0.4893406641168281,0.0,30,6,high_investor_share,0.3,0.6,0.008,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
33,34,401,0,30,6,0,0.0,5.752000000000004,0.3667112085168558,0.0031274305555555534,0.18242552380635635,0.18242552380635635,0.18242552380635635,0,0,60,311,90,0,2.9373124999999956,2.814687499999997,0.0,2.9373124999999956,2.814687499999997,0.0,0.5106593358831699,0.4893406641168281,0.0,30,6,high_investor_share,0.3,0.6,0.008,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
34,35,412,0,30,6,0,0.0,5.752000000000004,0.3667112085168558,0.0031274305555555534,0.18242552380635635,0.18242552380635635,0.18242552380635635,0,0,60,322,90,0,2.9373124999999956,2.814687499999997,0.0,2.9373124999999956,2.814687499999997,0.0,0.5106593358831699,0.4893406641168281,0.0,30,6,high_investor_share,0.3,0.6,0.008,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
35,36,424,0,29,6,0,0.0,5.752000000000004,0.3667112085168558,0.0031274305555555534,0.18242552380635635,0.18242552380635635,0.18242552380635635,1,0,60,334,90,0,2.9373124999999956,2.814687499999997,0.0,2.9373124999999956,2.814687499999997,0.0,0.5106593358831699,0.4893406641168281,0.0,30,6,high_investor_share,0.3,0.6,0.008,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
36,37,430,0,29,6,0,0.0,5.752000000000004,0.3667112085168558,0.0031274305555555534,0.18242552380635635,0.18242552380635635,0.18242552380635635,1,0,60,340,90,0,2.9373124999999956,2.814687499999997,0.0,2.9373124999999956,2.814687499999997,0.0,0.5106593358831699,0.4893406641168281,0.0,30,6,high_investor_share,0.3,0.6,0.008,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
37,38,437,0,27,6,0,0.0,5.752000000000004,0.3667112085168558,0.0031274305555555534,0.18242552380635635,0.18242552380635635,0.18242552380635635,3,0,60,347,90,0,2.9373124999999956,2.814687499999997,0.0,2.9373124999999956,2.814687499999997,0.0,0.5106593358831699,0.4893406641168281,0.0,30,6,high_investor_share,0.3,0.6,0.008,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
38,39,449,0,19,6,0,0.0,5.752000000000004,0.3667112085168558,0.0031274305555555534,0.18242552380635635,0.18242552380635635,0.18242552380635635,11,0,60,359,90,0,2.9373124999999956,2.814687499999997,0.0,2.9373124999999956,2.814687499999997,0.0,0.5106593358831699,0.4893406641168281,0.0,30,6,high_investor_share,0.3,0.6,0.008,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
39,40,458,0,0,0,0,0.0,5.752000000000004,0.3667112085168558,0.0031274305555555534,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,368,90,0,2.9373124999999956,2.814687499999997,0.0,2.9373124999999956,2.814687499999997,0.0,0.5106593358831699,0.4893406641168281,0.0,30,6,high_investor_share,0.3,0.6,0.008,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
40,41,458,0,0,0,0,0.0,5.752000000000004,0.3667112085168558,0.0031274305555555534,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,368,90,0,2.9373124999999956,2.814687499999997,0.0,2.9373124999999956,2.814687499999997,0.0,0.5106593358831699,0.4893406641168281,0.0,30,6,high_investor_share,0.3,0.6,0.008,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
41,42,458,0,0,0,0,0.0,5.752000000000004,0.3667112085168558,0.0031274305555555534,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,368,90,0,2.9373124999999956,2.814687499999997,0.0,2.9373124999999956,2.814687499999997,0.0,0.5106593358831699,0.4893406641168281,0.0,30,6,high_investor_share,0.3,0.6,0.008,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
42,43,458,0,0,0,0,0.0,5.752000000000004,0.3667112085168558,0.0031274305555555534,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,368,90,0,2.9373124999999956,2.814687499999997,0.0,2.9373124999999956,2.814687499999997,0.0,0.5106593358831699,0.4893406641168281,0.0,30,6,high_investor_share,0.3,0.6,0.008,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
43,44,458,0,0,0,0,0.0,5.752000000000004,0.3667112085168558,0.0031274305555555534,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,368,90,0,2.9373124999999956,2.814687499999997,0.0,2.9373124999999956,2.814687499999997,0.0,0.5106593358831699,0.4893406641168281,0.0,30,6,high_investor_share,0.3,0.6,0.008,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
44,45,458,0,0,0,0,0.0,5.752000000000004,0.3667112085168558,0.0031274305555555534,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,368,90,0,2.9373124999999956,2.814687499999997,0.0,2.9373124999999956,2.814687499999997,0.0,0.5106593358831699,0.4893406641168281,0.0,30,6,high_investor_share,0.3,0.6,0.008,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
45,46,458,0,0,0,0,0.0,5.752000000000004,0.3667112085168558,0.0031274305555555534,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,368,90,0,2.9373124999999956,2.814687499999997,0.0,2.9373124999999956,2.814687499999997,0.0,0.5106593358831699,0.4893406641168281,0.0,30,6,high_investor_share,0.3,0.6,0.008,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
46,47,458,0,0,0,0,0.0,5.752000000000004,0.3667112085168558,0.0031274305555555534,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,368,90,0,2.9373124999999956,2.814687499999997,0.0,2.9373124999999956,2.814687499999997,0.0,0.5106593358831699,0.4893406641168281,0.0,30,6,high_investor_share,0.3,0.6,0.008,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
47,48,458,0,0,0,0,0.0,5.752000000000004,0.3667112085168558,0.0031274305555555534,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,368,90,0,2.9373124999999956,2.814687499999997,0.0,2.9373124999999956,2.814687499999997,0.0,0.5106593358831699,0.4893406641168281,0.0,30,6,high_investor_share,0.3,0.6,0.008,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
48,49,458,0,0,0,0,0.0,5.752000000000004,0.3667112085168558,0.0031274305555555534,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,368,90,0,2.9373124999999956,2.814687499999997,0.0,2.9373124999999956,2.814687499999997,0.0,0.5106593358831699,0.4893406641168281,0.0,30,6,high_investor_share,0.3,0.6,0.008,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
