index,step,contribution_count,usage_event_count,active_creator_count,active_investor_count,active_user_count,total_fee_distributed,cumulative_fee_distributed,creator_wealth_gini,investor_mean_roi,mean_creator_satisfaction,mean_investor_satisfaction,mean_user_satisfaction,creator_churned_count,investor_churned_count,user_churned_count,core_research_contribution_count,funding_contribution_count,supporting_contribution_count,total_reward_core_research,total_reward_funding,total_reward_supporting,total_income_creators,total_income_investors,total_income_users,role_income_share_creators,role_income_share_investors,role_income_share_users,run_id,rep,scenario_name,creator_base_contribution_probability,user_usage_probability,gas_fee_share_rate,funding_split_fraction,tracing_accuracy,default_derivative_split,supporting_derivative_split,core_research_base_royalty_share,funding_base_royalty_share,supporting_base_royalty_share,aspiration_income_per_step,satisfaction_logistic_k,satisfaction_churn_threshold,satisfaction_churn_window
134,135,427,0,0,0,0,0.0,3.524999999999947,0.38902890524853273,0.0019140347222222215,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,337,90,0,1.8023687499999885,1.722631249999992,0.0,1.8023687499999885,1.722631249999992,0.0,0.5113102836879477,0.4886897163120618,0.0,19,3,baseline,0.3,0.6,0.005,0.01,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
135,136,427,0,0,0,0,0.0,3.524999999999947,0.38902890524853273,0.0019140347222222215,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,337,90,0,1.8023687499999885,1.722631249999992,0.0,1.8023687499999885,1.722631249999992,0.0,0.5113102836879477,0.4886897163120618,0.0,19,3,baseline,0.3,0.6,0.005,0.01,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
136,137,427,0,0,0,0,0.0,3.524999999999947,0.38902890524853273,0.0019140347222222215,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,337,90,0,1.8023687499999885,1.722631249999992,0.0,1.8023687499999885,1.722631249999992,0.0,0.5113102836879477,0.4886897163120618,0.0,19,3,baseline,0.3,0.6,0.005,0.01,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
137,138,427,0,0,0,0,0.0,3.524999999999947,0.38902890524853273,0.0019140347222222215,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,337,90,0,1.8023687499999885,1.722631249999992,0.0,1.8023687499999885,1.722631249999992,0.0,0.5113102836879477,0.4886897163120618,0.0,19,3,baseline,0.3,0.6,0.005,0.01,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
138,139,427,0,0,0,0,0.0,3.524999999999947,0.38902890524853273,0.0019140347222222215,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,337,90,0,1.8023687499999885,1.722631249999992,0.0,1.8023687499999885,1.722631249999992,0.0,0.5113102836879477,0.4886897163120618,0.0,19,3,baseline,0.3,0.6,0.005,0.01,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
139,140,427,0,0,0,0,0.0,3.524999999999947,0.38902890524853273,0.0019140347222222215,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,337,90,0,1.8023687499999885,1.722631249999992,0.0,1.8023687499999885,1.722631249999992,0.0,0.5113102836879477,0.4886897163120618,0.0,19,3,baseline,0.3,0.6,0.005,0.01,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
140,141,427,0,0,0,0,0.0,3.524999999999947,0.38902890524853273,0.0019140347222222215,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,337,90,0,1.8023687499999885,1.722631249999992,0.0,1.8023687499999885,1.722631249999992,0.0,0.5113102836879477,0.4886897163120618,0.0,19,3,baseline,0.3,0.6,0.005,0.01,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
141,142,427,0,0,0,0,0.0,3.524999999999947,0.38902890524853273,0.0019140347222222215,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,337,90,0,1.8023687499999885,1.722631249999992,0.0,1.8023687499999885,1.722631249999992,0.0,0.5113102836879477,0.4886897163120618,0.0,19,3,baseline,0.3,0.6,0.005,0.01,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
142,143,427,0,0,0,0,0.0,3.524999999999947,0.38902890524853273,0.0019140347222222215,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,337,90,0,1.8023687499999885,1.722631249999992,0.0,1.8023687499999885,1.722631249999992,0.0,0.5113102836879477,0.4886897163120618,0.0,19,3,baseline,0.3,0.6,0.005,0.01,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
143,144,427,0,0,0,0,0.0,3.524999999999947,0.38902890524853273,0.0019140347222222215,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,337,90,0,1.8023687499999885,1.722631249999992,0.0,1.8023687499999885,1.722631249999992,0.0,0.5113102836879477,0.4886897163120618,0.0,19,3,baseline,0.3,0.6,0.005,0.01,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
144,145,427,0,0,0,0,0.0,3.524999999999947,0.38902890524853273,0.0019140347222222215,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,337,90,0,1.8023687499999885,1.722631249999992,0.0,1.8023687499999885,1.722631249999992,0.0,0.5113102836879477,0.4886897163120618,0.0,19,3,baseline,0.3,0.6,0.005,0.01,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
145,146,427,0,0,0,0,0.0,3.524999999999947,0.38902890524853273,0.0019140347222222215,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,337,90,0,1.8023687499999885,1.722631249999992,0.0,1.8023687499999885,1.722631249999992,0.0,0.5113102836879477,0.4886897163120618,0.0,19,3,baseline,0.3,0.6,0.005,0.01,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
146,147,427,0,0,0,0,0.0,3.524999999999947,0.38902890524853273,0.0019140347222222215,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,337,90,0,1.8023687499999885,1.722631249999992,0.0,1.8023687499999885,1.722631249999992,0.0,0.5113102836879477,0.4886897163120618,0.0,19,3,baseline,0.3,0.6,0.005,0.01,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
147,148,427,0,0,0,0,0.0,3.524999999999947,0.38902890524853273,0.0019140347222222215,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,337,90,0,1.8023687499999885,1.722631249999992,0.0,1.8023687499999885,1.722631249999992,0.0,0.5113102836879477,0.4886897163120618,0.0,19,3,baseline,0.3,0.6,0.005,0.01,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
148,149,427,0,0,0,0,0.0,3.524999999999947,0.38902890524853273,0.0019140347222222215,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,337,90,0,1.8023687499999885,1.722631249999992,0.0,1.8023687499999885,1.722631249999992,0.0,0.5113102836879477,0.4886897163120618,0.0,19,3,baseline,0.3,0.6,0.005,0.01,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
149,150,427,0,0,0,0,0.0,3.524999999999947,0.38902890524853273,0.0019140347222222215,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,337,90,0,1.8023687499999885,1.722631249999992,0.0,1.8023687499999885,1.722631249999992,0.0,0.5113102836879477,0.4886897163120618,0.0,19,3,baseline,0.3,0.6,0.005,0.01,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
150,151,427,0,0,0,0,0.0,3.524999999999947,0.38902890524853273,0.0019140347222222215,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,337,90,0,1.8023687499999885,1.722631249999992,0.0,1.8023687499999885,1.722631249999992,0.0,0.5113102836879477,0.4886897163120618,0.0,19,3,baseline,0.3,0.6,0.005,0.01,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
151,152,427,0,0,0,0,0.0,3.524999999999947,0.38902890524853273,0.0019140347222222215,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,337,90,0,1.8023687499999885,1.722631249999992,0.0,1.8023687499999885,1.722631249999992,0.0,0.5113102836879477,0.4886897163120618,0.0,19,3,baseline,0.3,0.6,0.005,0.01,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
152,153,427,0,0,0,0,0.0,3.524999999999947,0.38902890524853273,0.0019140347222222215,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,337,90,0,1.8023687499999885,1.722631249999992,0.0,1.8023687499999885,1.722631249999992,0.0,0.5113102836879477,0.4886897163120618,0.0,19,3,baseline,0.3,0.6,0.005,0.01,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
153,154,427,0,0,0,0,0.0,3.524999999999947,0.38902890524853273,0.0019140347222222215,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,337,90,0,1.8023687499999885,1.722631249999992,0.0,1.8023687499999885,1.722631249999992,0.0,0.5113102836879477,0.4886897163120618,0.0,19,3,baseline,0.3,0.6,0.005,0.01,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
154,155,427,0,0,0,0,0.0,3.524999999999947,0.38902890524853273,0.0019140347222222215,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,337,90,0,1.8023687499999885,1.722631249999992,0.0,1.8023687499999885,1.722631249999992,0.0,0.5113102836879477,0.4886897163120618,0.0,19,3,baseline,0.3,0.6,0.005,0.01,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
155,156,427,0,0,0,0,0.0,3.524999999999947,0.38902890524853273,0.0019140347222222215,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,337,90,0,1.8023687499999885,1.722631249999992,0.0,1.8023687499999885,1.722631249999992,0.0,0.5113102836879477,0.4886897163120618,0.0,19,3,baseline,0.3,0.6,0.005,0.01,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
156,157,427,0,0,0,0,0.0,3.524999999999947,0.38902890524853273,0.0019140347222222215,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,337,90,0,1.8023687499999885,1.722631249999992,0.0,1.8023687499999885,1.722631249999992,0.0,0.5113102836879477,0.4886897163120618,0.0,19,3,baseline,0.3,0.6,0.005,0.01,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
157,158,427,0,0,0,0,0.0,3.524999999999947,0.38902890524853273,0.0019140347222222215,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,337,90,0,1.8023687499999885,1.722631249999992,0.0,1.8023687499999885,1.722631249999992,0.0,0.5113102836879477,0.4886897163120618,0.0,19,3,baseline,0.3,0.6,0.005,0.01,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
158,159,427,0,0,0,0,0.0,3.524999999999947,0.38902890524853273,0.0019140347222222215,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,337,90,0,1.8023687499999885,1.722631249999992,0.0,1.8023687499999885,1.722631249999992,0.0,0.5113102836879477,0.4886897163120618,0.0,19,3,baseline,0.3,0.6,0.005,0.01,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
159,160,427,0,0,0,0,0.0,3.524999999999947,0.38902890524853273,0.0019140347222222215,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,337,90,0,1.8023687499999885,1.722631249999992,0.0,1.8023687499999885,1.722631249999992,0.0,0.5113102836879477,0.4886897163120618,0.0,19,3,baseline,0.3,0.6,0.005,0.01,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
160,161,427,0,0,0,0,0.0,3.524999999999947,0.38902890524853273,0.0019140347222222215,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,337,90,0,1.8023687499999885,1.722631249999992,0.0,1.8023687499999885,1.722631249999992,0.0,0.5113102836879477,0.4886897163120618,0.0,19,3,baseline,0.3,0.6,0.005,0.01,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
161,162,427,0,0,0,0,0.0,3.524999999999947,0.38902890524853273,0.0019140347222222215,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,337,90,0,1.8023687499999885,1.722631249999992,0.0,1.8023687499999885,1.722631249999992,0.0,0.5113102836879477,0.4886897163120618,0.0,19,3,baseline,0.3,0.6,0.005,0.01,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
162,163,427,0,0,0,0,0.0,3.524999999999947,0.38902890524853273,0.0019140347222222215,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,337,90,0,1.8023687499999885,1.722631249999992,0.0,1.8023687499999885,1.722631249999992,0.0,0.5113102836879477,0.4886897163120618,0.0,19,3,baseline,0.3,0.6,0.005,0.01,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
163,164,427,0,0,0,0,0.0,3.524999999999947,0.38902890524853273,0.0019140347222222215,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,337,90,0,1.8023687499999885,1.722631249999992,0.0,1.8023687499999885,1.722631249999992,0.0,0.5113102836879477,0.4886897163120618,0.0,19,3,baseline,0.3,0.6,0.005,0.01,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
164,165,427,0,0,0,0,0.0,3.524999999999947,0.38902890524853273,0.0019140347222222215,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,337,90,0,1.8023687499999885,1.722631249999992,0.0,1.8023687499999885,1.722631249999992,0.0,0.5113102836879477,0.4886897163120618,0.0,19,3,baseline,0.3,0.6,0.005,0.01,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
165,166,427,0,0,0,0,0.0,3.524999999999947,0.38902890524853273,0.0019140347222222215,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,337,90,0,1.8023687499999885,1.722631249999992,0.0,1.8023687499999885,1.722631249999992,0.0,0.5113102836879477,0.4886897163120618,0.0,19,3,baseline,0.3,0.6,0.005,0.01,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
166,167,427,0,0,0,0,0.0,3.524999999999947,0.38902890524853273,0.0019140347222222215,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,337,90,0,1.8023687499999885,1.722631249999992,0.0,1.8023687499999885,1.722631249999992,0.0,0.5113102836879477,0.4886897163120618,0.0,19,3,baseline,0.3,0.6,0.005,0.01,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
167,168,427,0,0,0,0,0.0,3.524999999999947,0.38902890524853273,0.0019140347222222215,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,337,90,0,1.8023687499999885,1.722631249999992,0.0,1.8023687499999885,1.722631249999992,0.0,0.5113102836879477,0.4886897163120618,0.0,19,3,baseline,0.3,0.6,0.005,0.01,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
168,169,427,0,0,0,0,0.0,3.524999999999947,0.38902890524853273,0.0019140347222222215,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,337,90,0,1.8023687499999885,1.722631249999992,0.0,1.8023687499999885,1.722631249999992,0.0,0.5113102836879477,0.4886897163120618,0.0,19,3,baseline,0.3,0.6,0.005,0.01,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
169,170,427,0,0,0,0,0.0,3.524999999999947,0.38902890524853273,0.0019140347222222215,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,337,90,0,1.8023687499999885,1.722631249999992,0.0,1.8023687499999885,1.722631249999992,0.0,0.5113102836879477,0.4886897163120618,0.0,19,3,baseline,0.3,0.6,0.005,0.01,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
170,171,427,0,0,0,0,0.0,3.524999999999947,0.38902890524853273,0.0019140347222222215,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,337,90,0,1.8023687499999885,1.722631249999992,0.0,1.8023687499999885,1.722631249999992,0.0,0.5113102836879477,0.4886897163120618,0.0,19,3,baseline,0.3,0.6,0.005,0.01,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
171,172,427,0,0,0,0,0.0,3.524999999999947,0.38902890524853273,0.0019140347222222215,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,337,90,0,1.8023687499999885,1.722631249999992,0.0,1.8023687499999885,1.722631249999992,0.0,0.5113102836879477,0.4886897163120618,0.0,19,3,baseline,0.3,0.6,0.005,0.01,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
172,173,427,0,0,0,0,0.0,3.524999999999947,0.38902890524853273,0.0019140347222222215,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,337,90,0,1.8023687499999885,1.722631249999992,0.0,1.8023687499999885,1.722631249999992,0.0,0.5113102836879477,0.4886897163120618,0.0,19,3,baseline,0.3,0.6,0.005,0.01,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
173,174,427,0,0,0,0,0.0,3.524999999999947,0.38902890524853273,0.0019140347222222215,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,337,90,0,1.8023687499999885,1.722631249999992,0.0,1.8023687499999885,1.722631249999992,0.0,0.5113102836879477,0.4886897163120618,0.0,19,3,baseline,0.3,0.6,0.005,0.01,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
174,175,427,0,0,0,0,0.0,3.524999999999947,0.38902890524853273,0.0019140347222222215,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,337,90,0,1.8023687499999885,1.722631249999992,0.0,1.8023687499999885,1.722631249999992,0.0,0.5113102836879477,0.4886897163120618,0.0,19,3,baseline,0.3,0.6,0.005,0.01,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
175,176,427,0,0,0,0,0.0,3.524999999999947,0.38902890524853273,0.0019140347222222215,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,337,90,0,1.8023687499999885,1.722631249999992,0.0,1.8023687499999885,1.722631249999992,0.0,0.5113102836879477,0.4886897163120618,0.0,19,3,baseline,0.3,0.6,0.005,0.01,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
176,177,427,0,0,0,0,0.0,3.524999999999947,0.38902890524853273,0.0019140347222222215,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,337,90,0,1.8023687499999885,1.722631249999992,0.0,1.8023687499999885,1.722631249999992,0.0,0.5113102836879477,0.4886897163120618,0.0,19,3,baseline,0.3,0.6,0.005,0.01,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
177,178,427,0,0,0,0,0.0,3.524999999999947,0.38902890524853273,0.0019140347222222215,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,337,90,0,1.8023687499999885,1.722631249999992,0.0,1.8023687499999885,1.722631249999992,0.0,0.5113102836879477,0.4886897163120618,0.0,19,3,baseline,0.3,0.6,0.005,0.01,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
178,179,427,0,0,0,0,0.0,3.524999999999947,0.38902890524853273,0.0019140347222222215,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,337,90,0,1.8023687499999885,1.722631249999992,0.0,1.8023687499999885,1.722631249999992,0.0,0.5113102836879477,0.4886897163120618,0.0,19,3,baseline,0.3,0.6,0.005,0.01,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
179,180,427,0,0,0,0,0.0,3.524999999999947,0.38902890524853273,0.0019140347222222215,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,337,90,0,1.8023687499999885,1.722631249999992,0.0,1.8023687499999885,1.722631249999992,0.0,0.5113102836879477,0.4886897163120618,0.0,19,3,baseline,0.3,0.6,0.005,0.01,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
180,181,427,0,0,0,0,0.0,3.524999999999947,0.38902890524853273,0.0019140347222222215,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,337,90,0,1.8023687499999885,1.722631249999992,0.0,1.8023687499999885,1.722631249999992,0.0,0.5113102836879477,0.4886897163120618,0.0,19,3,baseline,0.3,0.6,0.005,0.01,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
181,182,427,0,0,0,0,0.0,3.524999999999947,0.38902890524853273,0.0019140347222222215,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,337,90,0,1.8023687499999885,1.722631249999992,0.0,1.8023687499999885,1.722631249999992,0.0,0.5113102836879477,0.4886897163120618,0.0,19,3,baseline,0.3,0.6,0.005,0.01,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
182,183,427,0,0,0,0,0.0,3.524999999999947,0.38902890524853273,0.0019140347222222215,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,337,90,0,1.8023687499999885,1.722631249999992,0.0,1.8023687499999885,1.722631249999992,0.0,0.5113102836879477,0.4886897163120618,0.0,19,3,baseline,0.3,0.6,0.005,0.01,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
183,184,427,0,0,0,0,0.0,3.524999999999947,0.38902890524853273,0.0019140347222222215,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,337,90,0,1.8023687499999885,1.722631249999992,0.0,1.8023687499999885,1.722631249999992,0.0,0.5113102836879477,0.4886897163120618,0.0,19,3,baseline,0.3,0.6,0.005,0.01,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
184,185,427,0,0,0,0,0.0,3.524999999999947,0.38902890524853273,0.0019140347222222215,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,337,90,0,1.8023687499999885,1.722631249999992,0.0,1.8023687499999885,1.722631249999992,0.0,0.5113102836879477,0.4886897163120618,0.0,19,3,baseline,0.3,0.6,0.005,0.01,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
185,186,427,0,0,0,0,0.0,3.524999999999947,0.38902890524853273,0.0019140347222222215,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,337,90,0,1.8023687499999885,1.722631249999992,0.0,1.8023687499999885,1.722631249999992,0.0,0.5113102836879477,0.4886897163120618,0.0,19,3,baseline,0.3,0.6,0.005,0.01,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
186,187,427,0,0,0,0,0.0,3.524999999999947,0.38902890524853273,0.0019140347222222215,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,337,90,0,1.8023687499999885,1.722631249999992,0.0,1.8023687499999885,1.722631249999992,0.0,0.5113102836879477,0.4886897163120618,0.0,19,3,baseline,0.3,0.6,0.005,0.01,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
187,188,427,0,0,0,0,0.0,3.524999999999947,0.38902890524853273,0.0019140347222222215,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,337,90,0,1.8023687499999885,1.722631249999992,0.0,1.8023687499999885,1.722631249999992,0.0,0.5113102836879477,0.4886897163120618,0.0,19,3,baseline,0.3,0.6,0.005,0.01,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
188,189,427,0,0,0,0,0.0,3.524999999999947,0.38902890524853273,0.0019140347222222215,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,337,90,0,1.8023687499999885,1.722631249999992,0.0,1.8023687499999885,1.722631249999992,0.0,0.5113102836879477,0.4886897163120618,0.0,19,3,baseline,0.3,0.6,0.005,0.01,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
189,190,427,0,0,0,0,0.0,3.524999999999947,0.38902890524853273,0.0019140347222222215,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,337,90,0,1.8023687499999885,1.722631249999992,0.0,1.8023687499999885,1.722631249999992,0.0,0.5113102836879477,0.4886897163120618,0.0,19,3,baseline,0.3,0.6,0.005,0.01,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
190,191,427,0,0,0,0,0.0,3.524999999999947,0.38902890524853273,0.0019140347222222215,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,337,90,0,1.8023687499999885,1.722631249999992,0.0,1.8023687499999885,1.722631249999992,0.0,0.5113102836879477,0.4886897163120618,0.0,19,3,baseline,0.3,0.6,0.005,0.01,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
191,192,427,0,0,0,0,0.0,3.524999999999947,0.38902890524853273,0.0019140347222222215,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,337,90,0,1.8023687499999885,1.722631249999992,0.0,1.8023687499999885,1.722631249999992,0.0,0.5113102836879477,0.4886897163120618,0.0,19,3,baseline,0.3,0.6,0.005,0.01,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
192,193,427,0,0,0,0,0.0,3.524999999999947,0.38902890524853273,0.0019140347222222215,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,337,90,0,1.8023687499999885,1.722631249999992,0.0,1.8023687499999885,1.722631249999992,0.0,0.5113102836879477,0.4886897163120618,0.0,19,3,baseline,0.3,0.6,0.005,0.01,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
193,194,427,0,0,0,0,0.0,3.524999999999947,0.38902890524853273,0.0019140347222222215,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,337,90,0,1.8023687499999885,1.722631249999992,0.0,1.8023687499999885,1.722631249999992,0.0,0.5113102836879477,0.4886897163120618,0.0,19,3,baseline,0.3,0.6,0.005,0.01,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
194,195,427,0,0,0,0,0.0,3.524999999999947,0.38902890524853273,0.0019140347222222215,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,337,90,0,1.8023687499999885,1.722631249999992,0.0,1.8023687499999885,1.722631249999992,0.0,0.5113102836879477,0.4886897163120618,0.0,19,3,baseline,0.3,0.6,0.005,0.01,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
195,196,427,0,0,0,0,0.0,3.524999999999947,0.38902890524853273,0.0019140347222222215,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,337,90,0,1.8023687499999885,1.722631249999992,0.0,1.8023687499999885,1.722631249999992,0.0,0.5113102836879477,0.4886897163120618,0.0,19,3,baseline,0.3,0.6,0.005,0.01,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
196,197,427,0,0,0,0,0.0,3.524999999999947,0.38902890524853273,0.0019140347222222215,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,337,90,0,1.8023687499999885,1.722631249999992,0.0,1.8023687499999885,1.722631249999992,0.0,0.5113102836879477,0.4886897163120618,0.0,19,3,baseline,0.3,0.6,0.005,0.01,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
197,198,427,0,0,0,0,0.0,3.524999999999947,0.38902890524853273,0.0019140347222222215,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,337,90,0,1.8023687499999885,1.722631249999992,0.0,1.8023687499999885,1.722631249999992,0.0,0.5113102836879477,0.4886897163120618,0.0,19,3,baseline,0.3,0.6,0.005,0.01,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
